gwas_name,hg38_pos,hg19_pos,new_beta
B1_ALL_eur_leave_ukbb_23andme,2:49586126,chr2:49813263-49813265,0.65153
B1_ALL_eur_leave_ukbb_23andme,3:45804256,chr3:45845747-45845749,-0.33764
B1_ALL_eur_leave_ukbb_23andme,3:45807268,chr3:45848759-45848761,0.48255
B1_ALL_eur_leave_ukbb_23andme,3:45830416,chr3:45871907-45871909,-0.62413
B1_ALL_eur_leave_ukbb_23andme,3:45859142,chr3:45900633-45900635,0.56203
B1_ALL_eur_leave_ukbb_23andme,3:45867532,chr3:45909023-45909025,0.51684
B1_ALL_eur_leave_ukbb_23andme,3:45941984,chr3:45983475-45983477,0.42145
B1_ALL_eur_leave_ukbb_23andme,3:45943855,chr3:45985346-45985348,0.39753
B1_ALL_eur_leave_ukbb_23andme,3:45948381,chr3:45989872-45989874,-0.41607
B1_ALL_eur_leave_ukbb_23andme,3:45948429,chr3:45989920-45989922,0.41825
B1_ALL_eur_leave_ukbb_23andme,3:45957717,chr3:45999208-45999210,0.42083
B1_ALL_eur_leave_ukbb_23andme,3:45959236,chr3:46000727-46000729,0.42083
B1_ALL_eur_leave_ukbb_23andme,3:45959378,chr3:46000869-46000871,-0.42089
B1_ALL_eur_leave_ukbb_23andme,3:45959735,chr3:46001226-46001228,-0.41428
B1_ALL_eur_leave_ukbb_23andme,3:45959875,chr3:46001366-46001368,0.42091
B1_ALL_eur_leave_ukbb_23andme,3:45960228,chr3:46001719-46001721,-0.41413
B1_ALL_eur_leave_ukbb_23andme,3:45964747,chr3:46006238-46006240,-0.41669
B1_ALL_eur_leave_ukbb_23andme,3:45964777,chr3:46006268-46006270,-0.41619
B1_ALL_eur_leave_ukbb_23andme,3:45965996,chr3:46007487-46007489,-0.41666
B1_ALL_eur_leave_ukbb_23andme,3:45966333,chr3:46007824-46007826,-0.41711
B1_ALL_eur_leave_ukbb_23andme,3:45966595,chr3:46008086-46008088,-0.42407
B1_ALL_eur_leave_ukbb_23andme,3:45968515,chr3:46010006-46010008,-0.41669
B1_ALL_eur_leave_ukbb_23andme,3:45969944,chr3:46011435-46011437,-0.41925
B1_ALL_eur_leave_ukbb_23andme,3:45970787,chr3:46012278-46012280,0.4226
B1_ALL_eur_leave_ukbb_23andme,3:45973053,chr3:46014544-46014546,0.4236
B1_ALL_eur_leave_ukbb_23andme,3:45981341,chr3:46022832-46022834,0.4214
B1_ALL_eur_leave_ukbb_23andme,3:45983037,chr3:46024528-46024530,0.4215
B1_ALL_eur_leave_ukbb_23andme,3:45983556,chr3:46025047-46025049,0.42196
B1_ALL_eur_leave_ukbb_23andme,3:45993605,chr3:46035096-46035098,0.42141
B1_ALL_eur_leave_ukbb_23andme,3:46021837,chr3:46063328-46063330,-0.39705
B1_ALL_eur_leave_ukbb_23andme,3:46026015,chr3:46067506-46067508,0.40662
B1_ALL_eur_leave_ukbb_23andme,3:46027343,chr3:46068834-46068836,0.40651
B1_ALL_eur_leave_ukbb_23andme,3:46066109,chr3:46107600-46107602,0.40808
B1_ALL_eur_leave_ukbb_23andme,3:46066793,chr3:46108284-46108286,0.38257
B1_ALL_eur_leave_ukbb_23andme,3:46066908,chr3:46108399-46108401,-0.38261
B1_ALL_eur_leave_ukbb_23andme,3:46076468,chr3:46117959-46117961,0.40488
B1_ALL_eur_leave_ukbb_23andme,3:46094198,chr3:46135689-46135691,0.40278
B1_ALL_eur_leave_ukbb_23andme,3:46096615,chr3:46138106-46138108,0.40367
B1_ALL_eur_leave_ukbb_23andme,3:46098581,chr3:46140072-46140074,0.4036
B1_ALL_eur_leave_ukbb_23andme,3:46100352,chr3:46141843-46141845,0.38445
B1_ALL_eur_leave_ukbb_23andme,3:46100972,chr3:46142463-46142465,-0.4032
B1_ALL_eur_leave_ukbb_23andme,3:65741937,chr3:65727611-65727613,0.22028
B1_ALL_eur_leave_ukbb_23andme,5:35967860,chr5:35967961-35967963,1.8051
B1_ALL_eur_leave_ukbb_23andme,10:7119216,chr10:7161177-7161179,-0.28568
B1_ALL_eur_leave_ukbb_23andme,16:3113137,chr16:3163137-3163139,-0.24456
B1_ALL_eur_leave_ukbb_23andme,16:83171013,chr16:83204617-83204619,0.57928
