gwas_name,hg38_pos,hg19_pos,new_beta
B2_ALL_eur_leave_ukbb_23andme,1:155072528,chr1:155045003-155045005,-0.15314
B2_ALL_eur_leave_ukbb_23andme,1:155127487,chr1:155099962-155099964,-0.2043
B2_ALL_eur_leave_ukbb_23andme,1:155185377,chr1:155157852-155157854,-0.21371
B2_ALL_eur_leave_ukbb_23andme,1:155202934,chr1:155172724-155172726,-0.20173
B2_ALL_eur_leave_ukbb_23andme,1:155203736,chr1:155173526-155173528,-0.20379
B2_ALL_eur_leave_ukbb_23andme,2:103153782,chr2:103770239-103770241,-0.45607
B2_ALL_eur_leave_ukbb_23andme,2:103218211,chr2:103834668-103834670,0.38894
B2_ALL_eur_leave_ukbb_23andme,2:169416617,chr2:170273126-170273128,-0.13986
B2_ALL_eur_leave_ukbb_23andme,2:227296454,chr2:228161169-228161171,0.34025
B2_ALL_eur_leave_ukbb_23andme,2:227300258,chr2:228164973-228164975,0.33796
B2_ALL_eur_leave_ukbb_23andme,3:45756734,chr3:45798225-45798227,0.35365
B2_ALL_eur_leave_ukbb_23andme,3:45801947,chr3:45843438-45843440,-0.48355
B2_ALL_eur_leave_ukbb_23andme,3:45802706,chr3:45844197-45844199,0.47702
B2_ALL_eur_leave_ukbb_23andme,3:45804256,chr3:45845747-45845749,-0.33764
B2_ALL_eur_leave_ukbb_23andme,3:45807268,chr3:45848759-45848761,0.48255
B2_ALL_eur_leave_ukbb_23andme,3:45818159,chr3:45859650-45859652,0.62367
B2_ALL_eur_leave_ukbb_23andme,3:45830416,chr3:45871907-45871909,0.62413
B2_ALL_eur_leave_ukbb_23andme,3:45859597,chr3:45901088-45901090,-0.63105
B2_ALL_eur_leave_ukbb_23andme,3:45867532,chr3:45909023-45909025,0.51684
B2_ALL_eur_leave_ukbb_23andme,3:45869378,chr3:45910869-45910871,0.25148
B2_ALL_eur_leave_ukbb_23andme,3:45874730,chr3:45916221-45916223,-0.19173
B2_ALL_eur_leave_ukbb_23andme,3:45886267,chr3:45927758-45927760,0.33215
B2_ALL_eur_leave_ukbb_23andme,3:45919208,chr3:45960699-45960701,0.43149
B2_ALL_eur_leave_ukbb_23andme,3:45921260,chr3:45962751-45962753,-0.12291
B2_ALL_eur_leave_ukbb_23andme,3:45928899,chr3:45970390-45970392,0.42484
B2_ALL_eur_leave_ukbb_23andme,3:45939679,chr3:45981170-45981172,0.42145
B2_ALL_eur_leave_ukbb_23andme,3:45947552,chr3:45989043-45989045,-0.1249
B2_ALL_eur_leave_ukbb_23andme,3:45948381,chr3:45989872-45989874,-0.41607
B2_ALL_eur_leave_ukbb_23andme,3:45955771,chr3:45997262-45997264,-0.41482
B2_ALL_eur_leave_ukbb_23andme,3:45957717,chr3:45999208-45999210,0.42083
