gwas_name,hg38_pos,hg19_pos,new_beta
B1_ALL_leave_UKBB_23andme,1:8347227,chr1:8407286-8407288,-0.18704
B1_ALL_leave_UKBB_23andme,2:32698900,chr2:32923966-32923968,-0.15044
B1_ALL_leave_UKBB_23andme,3:45802706,chr3:45844197-45844199,0.47702
B1_ALL_leave_UKBB_23andme,3:45807268,chr3:45848759-45848761,0.48255
B1_ALL_leave_UKBB_23andme,3:45818159,chr3:45859650-45859652,0.62367
B1_ALL_leave_UKBB_23andme,3:45825948,chr3:45867439-45867441,0.62287
B1_ALL_leave_UKBB_23andme,3:45830416,chr3:45871907-45871909,0.62413
B1_ALL_leave_UKBB_23andme,3:45887277,chr3:45928768-45928770,0.3785
B1_ALL_leave_UKBB_23andme,3:45905526,chr3:45947017-45947019,-0.36647
B1_ALL_leave_UKBB_23andme,3:45919208,chr3:45960699-45960701,0.43149
B1_ALL_leave_UKBB_23andme,3:45921111,chr3:45962602-45962604,-0.4299
B1_ALL_leave_UKBB_23andme,3:45926551,chr3:45968042-45968044,0.42291
B1_ALL_leave_UKBB_23andme,3:45928899,chr3:45970390-45970392,0.42484
B1_ALL_leave_UKBB_23andme,3:45929452,chr3:45970943-45970945,0.35193
B1_ALL_leave_UKBB_23andme,3:45941984,chr3:45983475-45983477,0.42145
B1_ALL_leave_UKBB_23andme,3:45948381,chr3:45989872-45989874,0.41607
B1_ALL_leave_UKBB_23andme,3:45948429,chr3:45989920-45989922,0.41825
B1_ALL_leave_UKBB_23andme,3:45952153,chr3:45993644-45993646,0.42104
B1_ALL_leave_UKBB_23andme,3:45957717,chr3:45999208-45999210,-0.42083
B1_ALL_leave_UKBB_23andme,3:45959236,chr3:46000727-46000729,0.42083
B1_ALL_leave_UKBB_23andme,3:45959378,chr3:46000869-46000871,0.42089
B1_ALL_leave_UKBB_23andme,3:45959735,chr3:46001226-46001228,0.41428
B1_ALL_leave_UKBB_23andme,3:45962004,chr3:46003495-46003497,-0.42081
B1_ALL_leave_UKBB_23andme,3:45962045,chr3:46003536-46003538,-0.41411
B1_ALL_leave_UKBB_23andme,3:45964849,chr3:46006340-46006342,0.41822
B1_ALL_leave_UKBB_23andme,3:45965996,chr3:46007487-46007489,-0.41666
B1_ALL_leave_UKBB_23andme,3:45966331,chr3:46007822-46007824,0.43078
B1_ALL_leave_UKBB_23andme,3:45966333,chr3:46007824-46007826,-0.41711
B1_ALL_leave_UKBB_23andme,3:45966595,chr3:46008086-46008088,0.42407
B1_ALL_leave_UKBB_23andme,3:45967995,chr3:46009486-46009488,0.42133
B1_ALL_leave_UKBB_23andme,3:45968515,chr3:46010006-46010008,-0.41669
B1_ALL_leave_UKBB_23andme,3:45969944,chr3:46011435-46011437,-0.41925
B1_ALL_leave_UKBB_23andme,3:45970787,chr3:46012278-46012280,0.4226
B1_ALL_leave_UKBB_23andme,3:45970899,chr3:46012390-46012392,0.42905
B1_ALL_leave_UKBB_23andme,3:45972340,chr3:46013831-46013833,0.42286
B1_ALL_leave_UKBB_23andme,3:45976852,chr3:46018343-46018345,0.42401
B1_ALL_leave_UKBB_23andme,3:45981341,chr3:46022832-46022834,0.4214
B1_ALL_leave_UKBB_23andme,3:45983037,chr3:46024528-46024530,0.4215
B1_ALL_leave_UKBB_23andme,3:45983556,chr3:46025047-46025049,0.42196
B1_ALL_leave_UKBB_23andme,3:45993605,chr3:46035096-46035098,0.42141
B1_ALL_leave_UKBB_23andme,3:46021837,chr3:46063328-46063330,-0.39705
B1_ALL_leave_UKBB_23andme,3:46026015,chr3:46067506-46067508,0.40662
B1_ALL_leave_UKBB_23andme,3:46059974,chr3:46101465-46101467,0.40903
B1_ALL_leave_UKBB_23andme,3:46066006,chr3:46107497-46107499,0.41085
B1_ALL_leave_UKBB_23andme,3:46066109,chr3:46107600-46107602,0.40808
B1_ALL_leave_UKBB_23andme,3:46066793,chr3:46108284-46108286,0.38257
B1_ALL_leave_UKBB_23andme,3:46066908,chr3:46108399-46108401,-0.38261
B1_ALL_leave_UKBB_23andme,3:46076468,chr3:46117959-46117961,0.40488
B1_ALL_leave_UKBB_23andme,3:46089733,chr3:46131224-46131226,0.4024
B1_ALL_leave_UKBB_23andme,3:46096615,chr3:46138106-46138108,0.40367
B1_ALL_leave_UKBB_23andme,3:46098581,chr3:46140072-46140074,0.4036
B1_ALL_leave_UKBB_23andme,3:46100352,chr3:46141843-46141845,0.38445
B1_ALL_leave_UKBB_23andme,3:46100972,chr3:46142463-46142465,-0.4032
B1_ALL_leave_UKBB_23andme,3:46101695,chr3:46143186-46143188,0.3286
B1_ALL_leave_UKBB_23andme,3:46131332,chr3:46172823-46172825,0.31265
B1_ALL_leave_UKBB_23andme,3:46135604,chr3:46177095-46177097,0.30126
B1_ALL_leave_UKBB_23andme,5:128475543,chr5:127811235-127811237,-0.26961
B1_ALL_leave_UKBB_23andme,5:128481169,chr5:127816861-127816863,-0.3045
B1_ALL_leave_UKBB_23andme,5:128489792,chr5:127825484-127825486,-0.30288
B1_ALL_leave_UKBB_23andme,5:128498812,chr5:127834504-127834506,-0.29337
B1_ALL_leave_UKBB_23andme,5:128510853,chr5:127846545-127846547,0.29543
B1_ALL_leave_UKBB_23andme,13:28272998,chr13:28847134-28847136,-0.20591
B1_ALL_leave_UKBB_23andme,13:71291945,chr13:71866076-71866078,-0.1887
B1_ALL_leave_UKBB_23andme,16:3113137,chr16:3163137-3163139,0.24456
B1_ALL_leave_UKBB_23andme,21:33230944,chr21:34603248-34603250,0.17583
