gwas_name,hg38_pos,hg19_pos,new_beta
B1_ALL_eur_leave_ukbb_23andme,2:49583292,chr2:49810429-49810431,-0.63292
B1_ALL_eur_leave_ukbb_23andme,2:49586126,chr2:49813263-49813265,0.65153
B1_ALL_eur_leave_ukbb_23andme,3:45802706,chr3:45844197-45844199,0.47702
B1_ALL_eur_leave_ukbb_23andme,3:45805749,chr3:45847240-45847242,0.34211
B1_ALL_eur_leave_ukbb_23andme,3:45807268,chr3:45848759-45848761,0.48255
B1_ALL_eur_leave_ukbb_23andme,3:45818159,chr3:45859650-45859652,0.62367
B1_ALL_eur_leave_ukbb_23andme,3:45825948,chr3:45867439-45867441,0.62287
B1_ALL_eur_leave_ukbb_23andme,3:45830416,chr3:45871907-45871909,0.62413
B1_ALL_eur_leave_ukbb_23andme,3:45919208,chr3:45960699-45960701,0.43149
B1_ALL_eur_leave_ukbb_23andme,3:45921111,chr3:45962602-45962604,-0.4299
B1_ALL_eur_leave_ukbb_23andme,3:45926551,chr3:45968042-45968044,0.42291
B1_ALL_eur_leave_ukbb_23andme,3:45928899,chr3:45970390-45970392,0.42484
B1_ALL_eur_leave_ukbb_23andme,3:45941984,chr3:45983475-45983477,0.42145
B1_ALL_eur_leave_ukbb_23andme,3:45943855,chr3:45985346-45985348,0.39753
B1_ALL_eur_leave_ukbb_23andme,3:45948381,chr3:45989872-45989874,0.41607
B1_ALL_eur_leave_ukbb_23andme,3:45948429,chr3:45989920-45989922,0.41825
B1_ALL_eur_leave_ukbb_23andme,3:45952153,chr3:45993644-45993646,0.42104
B1_ALL_eur_leave_ukbb_23andme,3:45957717,chr3:45999208-45999210,-0.42083
B1_ALL_eur_leave_ukbb_23andme,3:45959236,chr3:46000727-46000729,0.42083
B1_ALL_eur_leave_ukbb_23andme,3:45959378,chr3:46000869-46000871,0.42089
B1_ALL_eur_leave_ukbb_23andme,3:45959735,chr3:46001226-46001228,0.41428
B1_ALL_eur_leave_ukbb_23andme,3:45962004,chr3:46003495-46003497,-0.42081
B1_ALL_eur_leave_ukbb_23andme,3:45962045,chr3:46003536-46003538,-0.41411
B1_ALL_eur_leave_ukbb_23andme,3:45964849,chr3:46006340-46006342,0.41822
B1_ALL_eur_leave_ukbb_23andme,3:45965996,chr3:46007487-46007489,-0.41666
B1_ALL_eur_leave_ukbb_23andme,3:45966331,chr3:46007822-46007824,0.43078
B1_ALL_eur_leave_ukbb_23andme,3:45966333,chr3:46007824-46007826,-0.41711
B1_ALL_eur_leave_ukbb_23andme,3:45966595,chr3:46008086-46008088,0.42407
B1_ALL_eur_leave_ukbb_23andme,3:45967995,chr3:46009486-46009488,0.42133
B1_ALL_eur_leave_ukbb_23andme,3:45968515,chr3:46010006-46010008,-0.41669
B1_ALL_eur_leave_ukbb_23andme,3:45969944,chr3:46011435-46011437,-0.41925
B1_ALL_eur_leave_ukbb_23andme,3:45970787,chr3:46012278-46012280,0.4226
B1_ALL_eur_leave_ukbb_23andme,3:45972340,chr3:46013831-46013833,0.42286
B1_ALL_eur_leave_ukbb_23andme,3:45976852,chr3:46018343-46018345,0.42401
B1_ALL_eur_leave_ukbb_23andme,3:45981341,chr3:46022832-46022834,0.4214
B1_ALL_eur_leave_ukbb_23andme,3:45983037,chr3:46024528-46024530,0.4215
B1_ALL_eur_leave_ukbb_23andme,3:45983556,chr3:46025047-46025049,0.42196
B1_ALL_eur_leave_ukbb_23andme,3:45993605,chr3:46035096-46035098,0.42141
B1_ALL_eur_leave_ukbb_23andme,3:46021837,chr3:46063328-46063330,-0.39705
B1_ALL_eur_leave_ukbb_23andme,3:46026015,chr3:46067506-46067508,0.40662
B1_ALL_eur_leave_ukbb_23andme,3:46059974,chr3:46101465-46101467,0.40903
B1_ALL_eur_leave_ukbb_23andme,3:46066006,chr3:46107497-46107499,0.41085
B1_ALL_eur_leave_ukbb_23andme,3:46066109,chr3:46107600-46107602,0.40808
B1_ALL_eur_leave_ukbb_23andme,3:46066793,chr3:46108284-46108286,0.38257
B1_ALL_eur_leave_ukbb_23andme,3:46066908,chr3:46108399-46108401,-0.38261
B1_ALL_eur_leave_ukbb_23andme,3:46076468,chr3:46117959-46117961,0.40488
B1_ALL_eur_leave_ukbb_23andme,3:46089733,chr3:46131224-46131226,0.4024
B1_ALL_eur_leave_ukbb_23andme,3:46096615,chr3:46138106-46138108,0.40367
B1_ALL_eur_leave_ukbb_23andme,3:46098581,chr3:46140072-46140074,0.4036
B1_ALL_eur_leave_ukbb_23andme,3:46100352,chr3:46141843-46141845,0.38445
B1_ALL_eur_leave_ukbb_23andme,3:46100972,chr3:46142463-46142465,-0.4032
B1_ALL_eur_leave_ukbb_23andme,3:46101695,chr3:46143186-46143188,0.3286
B1_ALL_eur_leave_ukbb_23andme,3:46131332,chr3:46172823-46172825,0.31265
B1_ALL_eur_leave_ukbb_23andme,3:65741937,chr3:65727611-65727613,0.22028
B1_ALL_eur_leave_ukbb_23andme,5:35967860,chr5:35967961-35967963,1.8051
B1_ALL_eur_leave_ukbb_23andme,5:122300151,chr5:121635845-121635847,0.74489
B1_ALL_eur_leave_ukbb_23andme,8:28008805,chr8:27866321-27866323,-0.20794
B1_ALL_eur_leave_ukbb_23andme,10:7119216,chr10:7161177-7161179,-0.28568
B1_ALL_eur_leave_ukbb_23andme,12:546541,chr12:655706-655708,-0.25427
B1_ALL_eur_leave_ukbb_23andme,13:27998211,chr13:28572347-28572349,-0.2561
B1_ALL_eur_leave_ukbb_23andme,13:28272998,chr13:28847134-28847136,-0.20591
B1_ALL_eur_leave_ukbb_23andme,15:63104839,chr15:63397037-63397039,-0.24691
B1_ALL_eur_leave_ukbb_23andme,16:3111651,chr16:3161651-3161653,0.1976
B1_ALL_eur_leave_ukbb_23andme,16:3111695,chr16:3161695-3161697,-0.20027
B1_ALL_eur_leave_ukbb_23andme,16:3111897,chr16:3161897-3161899,-0.19699
B1_ALL_eur_leave_ukbb_23andme,16:3113137,chr16:3163137-3163139,0.24456
B1_ALL_eur_leave_ukbb_23andme,16:3115424,chr16:3165424-3165426,-0.19305
B1_ALL_eur_leave_ukbb_23andme,16:83171013,chr16:83204617-83204619,0.57928
B1_ALL_eur_leave_ukbb_23andme,20:47492442,chr20:46121185-46121187,-0.28537
